Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y,
577724,s,s,-,s,s,s,-,s,s,s,s,s,27588.5017,39413.7365,
248316,s,s,s,s,s,s,s,s,s,s,s,s,27589.6537,30838.2635,
259953,"2,096.0","1,823.1","1,818.4","2,002.3","2,459.1","3,078.9","2,648.8","2,417.3","2,430.9","3,040.3","2,998.2","2,449.8",27590.982,32341.5323,
579615,s,s,s,s,s,s,s,s,s,s,s,s,27593.0602,37736.2449,
238518,632.7,610.6,601.1,618.8,827.0,674.0,610.4,653.8,550.3,614.0,781.0,611.7,27594.5958,31659.6177,
248314,s,s,s,s,s,s,s,s,s,s,s,s,27596.7074,30841.9177,
579614,s,s,s,s,s,s,s,s,s,s,s,s,27596.9843,37731.1343,
579613,s,s,s,s,s,s,s,s,s,s,s,s,27597.0649,37722.7964,
238543,s,s,s,s,s,s,s,s,s,s,s,s,27598.7694,31448.0074,
259852,672.0,495.5,593.3,793.9,698.9,889.3,727.8,798.0,825.7,765.3,790.0,648.5,27599.4279,33127.5576,
259858,740.4,646.7,721.6,855.3,804.5,892.9,764.0,782.5,854.1,855.1,867.6,750.3,27601.0015,32973.1513,
579612,s,s,s,s,s,s,s,s,s,s,s,s,27601.2988,37717.6602,
248311,s,s,s,s,s,s,s,s,s,s,s,s,27602.1189,30842.8794,
248932,s,s,s,s,s,s,s,s,s,s,s,s,27603.7715,30975.1767,
789396,s,s,-,s,s,s,-,s,-,s,s,s,27604.2851,40384.8683,
579611,s,s,s,s,s,s,s,s,s,s,s,s,27605.164,37712.4436,
238545,s,s,s,s,s,s,s,s,s,s,s,s,27608.824,31423.1335,
238546,s,s,s,s,s,s,s,s,s,s,s,s,27608.9812,31420.8976,
238547,s,s,s,s,s,s,s,s,s,s,s,s,27608.9812,31420.8976,
238548,s,s,s,s,s,s,s,s,s,s,s,s,27608.9812,31420.8976,
579610,s,s,s,s,s,s,s,s,s,s,s,s,27609.3149,37707.1387,
248309,s,s,s,676.0,s,s,s,s,s,s,s,s,27613.5129,30846.1939,
248969,678.9,827.7,453.6,598.5,"1,245.5",932.0,981.4,941.4,876.9,"1,011.4","1,179.0",946.1,27613.9571,30923.5883,
579609,s,s,s,s,s,s,s,s,s,s,s,s,27618.0082,37705.3128,
259855,669.5,515.9,638.5,812.5,750.6,821.2,730.5,864.1,832.3,733.9,815.0,728.1,27620.9811,33053.8863,
579608,s,s,s,s,s,s,s,s,s,s,s,s,27621.8055,37700.2097,
259724,820.3,932.2,908.5,866.1,"1,213.9",952.9,"1,018.5","1,009.3",903.2,894.6,"1,197.2","1,049.8",27625.1752,33416.0926,
578188,s,s,s,s,s,s,-,s,s,s,-,s,27625.6639,39447.0975,
259335,"1,181.4","1,179.8","1,225.6","1,527.6","1,294.2","1,693.7","1,424.0","1,479.3","1,477.6","1,190.5","1,359.6","1,055.3",27626.0379,33185.4589,
248899,434.0,507.0,587.0,525.7,699.5,561.8,474.7,556.2,524.8,530.6,731.2,560.3,27626.5689,30817.9296,
168654,560.0,442.0,468.7,673.0,630.0,675.3,684.7,697.7,713.3,377.7,601.0,417.0,27627.1494,29480.944,
789387,s,s,-,s,s,s,s,s,s,s,s,s,27627.5722,40396.9687,
258710,-,-,-,-,1.0,70.0,98.8,146.6,221.0,346.2,473.9,368.0,27627.6251,33280.0619,
238509,523.9,490.6,454.7,332.1,610.6,493.9,533.0,489.4,454.4,449.4,591.3,476.7,27628.9926,31726.1478,
168653,"1,044.5",939.8,928.0,981.5,"1,053.8",s,852.8,767.5,836.3,680.8,834.3,696.5,27630.1162,29475.2778,
248303,s,s,s,s,s,s,s,s,s,s,s,s,27630.1491,30852.4565,
249407,s,"1,783.7","1,134.0","1,270.0","1,265.0","1,777.3","1,856.0","1,916.0","1,162.5",881.0,"1,651.3","1,546.7",27631.0286,30983.9638,
249408,s,s,s,s,s,s,s,s,s,s,s,s,27631.0286,30983.9638,
249405,545.7,724.7,532.7,547.0,863.3,641.8,299.0,245.3,454.0,850.0,906.0,769.3,27631.0287,30983.9638,
249399,937.3,"1,006.3",588.0,848.0,"1,356.3","1,102.7",985.7,"1,079.0","1,088.7","1,049.0","1,130.7",968.7,27632.8952,30966.3339,
249401,103.3,368.3,631.3,594.3,647.0,620.7,699.3,682.0,586.3,613.7,695.7,582.0,27632.8952,30966.3339,
249403,"1,106.7","1,154.3","1,627.0","1,406.0","1,338.7","1,366.7","1,611.0","1,538.7","1,379.3","1,412.0","2,009.0","1,520.7",27632.8952,30966.3339,
239974,-,-,s,"1,397.7",s,s,s,992.9,"1,464.0",952.0,"1,298.6",544.1,27634.3978,31789.4001,
579607,s,s,s,s,s,s,s,s,s,s,s,s,27636.1064,37694.1229,
248301,s,s,s,s,s,s,s,s,s,s,s,s,27636.318,30854.9767,
578231,-,s,-,s,s,s,-,s,-,s,-,s,27636.9063,39638.1276,
238549,685.4,728.1,838.0,713.0,935.5,883.7,868.6,858.1,741.9,787.3,916.7,726.0,27638.5647,31382.5938,
168651,s,465.5,282.7,454.7,404.7,608.7,531.3,"1,102.3",843.3,784.7,895.7,819.7,27638.9195,29467.1059,
789383,s,s,-,s,s,s,-,s,s,s,s,s,27639.1537,40402.9909,
168652,s,s,s,s,s,s,s,777.0,969.0,"1,215.7","1,630.0",987.3,27639.2512,29474.8848,
259854,819.5,615.3,732.7,898.6,774.6,"1,016.7",915.3,870.3,971.0,894.6,885.2,610.2,27639.7748,33083.2836,
579606,s,s,s,s,s,s,s,s,s,s,s,s,27639.9608,37689.104,
169586,457.2,525.9,497.1,520.9,732.0,597.9,610.9,586.7,519.9,579.6,696.2,603.5,27640.175,30209.886,
169588,440.9,504.9,478.4,499.2,740.3,592.8,646.3,692.6,542.1,630.0,723.3,625.1,27640.9365,30277.6339,
168650,715.7,433.0,698.0,678.0,774.0,807.7,829.3,762.7,821.7,474.3,713.0,519.3,27641.1614,29463.2078,
576587,s,s,-,s,s,s,s,s,s,s,s,s,27641.64,37454.5554,
248298,455.8,621.3,618.1,599.1,888.0,682.1,877.8,866.1,851.9,831.3,964.3,798.1,27641.7384,30856.7903,
169907,486.8,326.3,368.8,477.9,470.6,660.3,578.8,532.9,578.9,408.0,546.8,473.8,27641.9813,29399.3237,
579605,s,s,s,s,s,s,s,s,s,s,s,s,27642.1648,37682.2079,
259957,"3,185.5","2,607.4","2,999.2","3,887.0","3,408.3","3,817.7","3,294.1","2,367.7","3,252.9","3,458.5","3,348.9","2,499.6",27643.4758,32450.4942,
579604,s,s,s,s,s,s,s,s,s,s,s,s,27646.4816,37676.5638,
259963,-,-,-,-,-,-,-,-,-,s,s,109.6,27647.6214,32365.0427,
789381,s,s,-,s,s,s,s,s,s,s,s,s,27649.1086,40408.3072,
579603,s,s,s,s,s,s,s,s,s,s,s,s,27650.7337,37671.0477,
579978,588.0,647.0,570.2,758.2,839.3,723.0,694.9,787.7,680.8,762.4,808.7,788.5,27651.0927,38222.2585,
168646,612.7,583.3,559.3,646.0,665.0,620.3,674.0,677.7,697.7,498.0,657.7,593.7,27651.4275,29452.9391,
168647,"1,002.3",s,314.3,299.3,s,s,s,s,s,s,s,s,27651.4275,29452.9391,
168649,"1,173.3","1,145.0","1,084.7","1,566.7","1,460.0","1,687.3","1,802.3","1,053.3","1,473.7","1,032.3","1,378.3",817.0,27651.4275,29452.9391,
248902,567.5,483.4,399.3,654.0,436.0,601.4,772.0,659.5,691.8,625.8,785.7,653.4,27653.754,30696.0486,
579602,s,s,s,s,s,s,s,s,s,s,s,s,27654.6935,37665.8756,
768425,389.3,440.7,518.2,558.2,627.8,586.9,572.9,635.6,491.5,554.9,560.0,580.4,27658.9236,46755.7152,
768426,362.7,453.8,467.3,480.4,592.2,552.4,522.7,600.1,451.6,523.4,523.4,520.9,27658.9237,46755.7152,
248289,332.8,315.9,251.1,265.9,324.8,293.9,299.8,299.5,315.6,318.6,301.8,261.3,27659.8901,30861.6235,
579601,s,s,s,s,s,s,s,s,s,s,s,s,27660.5545,37662.0799,
168645,314.7,211.7,246.0,408.7,361.3,427.3,413.7,545.0,494.7,209.7,131.3,164.3,27661.063,29438.7312,
579600,s,s,s,s,s,s,s,s,s,s,s,s,27664.5851,37656.8419,
168644,796.7,563.3,636.0,884.3,839.0,801.3,645.3,503.3,415.8,369.0,594.7,347.3,27664.8142,29434.9554,
576385,-,s,-,s,-,s,s,s,-,s,s,s,27665.1145,37384.0764,
249415,s,s,s,s,s,s,s,s,s,s,s,s,27665.8406,31031.4251,
229545,"1,012.7","1,143.5","1,079.2","1,157.9","1,455.7","1,300.3","1,376.3","1,378.3",972.6,"1,369.4","1,401.1","1,405.1",27666.895,32254.7333,
576386,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576387,s,s,s,s,s,s,s,s,-,s,s,s,27667.1941,37379.9204,
576388,s,s,s,s,s,s,s,-,s,s,s,s,27667.1941,37379.9204,
576389,-,s,-,s,s,s,s,s,-,s,s,s,27667.1941,37379.9204,
576390,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576391,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576392,-,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576393,s,s,s,s,s,s,s,s,-,s,s,s,27667.1941,37379.9204,
576397,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576398,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576399,s,s,s,s,s,s,s,s,-,s,s,s,27667.1941,37379.9204,
576400,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576401,s,s,s,s,s,s,s,s,s,-,-,s,27667.1941,37379.9204,
576402,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576403,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576404,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
576405,s,s,s,s,s,s,s,s,s,s,s,s,27667.1941,37379.9204,
579982,743.3,779.6,754.5,763.3,938.0,776.7,768.3,857.5,769.5,815.5,781.6,606.6,27667.219,38369.1371,
168643,-,-,s,s,34.2,294.0,470.3,979.0,748.0,928.0,921.7,800.7,27668.6664,29429.5713,
258709,-,-,-,-,3.6,96.0,109.2,148.0,179.2,299.2,419.9,370.1,27669.9586,33392.1852,
168641,796.5,524.1,617.8,825.5,796.4,893.1,886.2,883.1,877.7,603.8,831.6,685.5,27670.4107,29416.29,
168642,s,s,s,s,s,s,s,s,s,s,s,264.7,27672,29425.4566,
248903,650.4,686.2,642.5,642.5,986.4,809.6,"1,123.9",881.7,670.6,777.7,831.9,736.2,27677.8848,30638.497,
259330,709.7,311.8,363.4,580.7,507.0,545.9,524.3,499.9,565.0,240.1,380.9,409.8,27678.3124,33169.6966,
259329,s,246.0,414.8,398.8,444.3,721.1,617.9,522.6,631.9,526.5,576.1,545.3,27678.4224,33134.1211,
247811,519.3,505.9,545.9,521.8,562.5,543.4,628.3,604.0,521.2,520.1,607.6,519.0,27680.7926,30588.6166,
259332,553.4,551.9,553.4,635.5,589.0,775.8,616.1,621.1,714.9,522.7,595.1,487.5,27683.3473,33196.3058,
769133,253.7,263.3,240.6,259.0,327.6,312.5,350.5,318.3,250.7,275.5,400.4,355.3,27684.0646,43591.0179,
768433,"1,293.9","2,212.7","1,724.1","1,841.6","1,965.7","1,896.6",s,615.0,"1,915.9","1,857.6","2,028.9","1,954.7",27685.8307,46938.0218,
768434,348.1,418.6,479.2,479.5,589.5,497.2,500.3,567.5,436.0,461.1,511.8,542.6,27685.8307,46938.0217,
258711,614.8,441.6,546.8,754.3,614.8,710.0,656.8,567.5,639.6,634.2,616.9,593.9,27691.5514,33251.2203,
768436,333.9,402.1,447.2,443.0,608.8,534.5,584.8,616.5,373.2,500.4,490.8,480.7,27692.756,46873.7936,
169905,574.7,289.2,414.0,552.3,545.0,738.9,647.8,676.9,662.8,428.9,600.5,564.6,27693.2276,29367.1923,
238551,s,s,s,s,s,s,s,s,s,s,s,s,27693.3533,31494.3117,
247778,s,s,s,s,s,s,s,s,s,s,s,s,27693.8931,30558.729,
768437,375.0,428.0,454.3,455.8,573.4,541.0,559.2,614.1,449.5,525.0,518.4,496.6,27694.3781,46873.7626,
768438,410.4,467.6,467.6,510.4,588.5,549.4,582.9,634.3,463.9,555.3,542.1,525.8,27694.3781,46873.7626,
768439,389.5,449.6,505.5,510.3,633.5,570.6,575.5,636.7,453.2,537.4,550.8,559.5,27694.3781,46873.7626,
768440,469.2,537.7,566.3,576.8,695.9,646.2,616.6,707.0,498.4,581.7,625.7,600.1,27694.3781,46873.7626,
238539,557.4,601.9,612.1,576.1,787.5,723.0,832.3,796.6,646.8,672.1,823.1,693.7,27696.0988,31424.5767,
259790,s,s,s,s,s,s,s,s,s,s,s,s,27699.2743,33067.7773,
579599,444.2,515.6,501.1,484.9,765.4,600.3,476.6,604.4,599.2,582.7,590.5,578.4,27701.2067,37615.0824,
229546,"1,675.3","1,874.2","1,882.6","1,974.0","2,393.4","2,219.5","2,082.8","2,108.9","1,507.6","1,852.6","2,330.9","2,130.5",27702.1511,32308.3961,
259791,s,s,s,s,s,s,s,s,s,s,s,s,27704.4034,33074.2423,
259788,699.5,519.3,679.4,855.0,726.9,988.7,839.0,757.5,879.1,943.0,945.2,821.4,27704.4676,33033.8469,
575578,397.9,482.2,469.7,439.8,694.5,521.0,541.7,597.0,463.8,520.2,566.4,519.8,27707.1542,38557.3326,
768141,-,-,-,-,-,-,-,-,18.2,52.6,105.9,120.6,27707.7112,46680.2183,
247732,69.3,242.3,s,183.3,352.3,269.7,314.7,301.7,375.3,327.7,s,199.0,27707.8841,30738.5855,
259428,423.7,546.4,529.3,506.9,591.5,561.1,625.1,675.7,588.6,673.3,719.9,646.8,27709.5884,32445.7372,
247733,s,s,s,s,s,s,s,s,s,s,s,s,27709.9914,30731.6454,
769134,264.0,276.5,299.0,313.8,400.3,361.6,371.2,372.3,337.2,331.1,430.6,402.1,27710.5442,43621.9092,
259385,"1,619.6","1,354.5","1,071.7","1,161.2","1,860.1","1,526.6","1,161.0","1,171.4","1,168.8","1,387.3","2,189.0","1,646.3",27712.0051,32486.9967,
247734,453.3,479.3,575.0,509.7,604.7,557.3,593.3,594.3,237.3,402.3,494.7,398.7,27713.6956,30724.5811,
259796,862.1,848.9,891.4,"1,210.9","1,033.9","1,149.1","1,021.2",923.4,962.8,"1,009.3",985.4,532.0,27715.0494,32962.0596,
238550,853.9,835.9,834.4,779.2,"1,027.5",908.5,960.9,878.6,767.8,852.0,"1,067.6",866.7,27717.3182,31536.38,
768140,-,-,-,-,-,-,-,-,17.7,37.8,89.6,126.3,27717.6253,46650.191,
247736,s,s,s,s,s,s,s,s,s,s,s,s,27720.1077,30710.6453,
768142,-,-,-,-,-,-,-,s,11.9,52.8,132.9,194.8,27720.427,46705.2797,
247735,842.7,848.0,596.5,744.3,918.3,798.0,820.3,836.0,842.0,811.7,962.0,788.3,27720.7622,30719.2813,
247766,s,s,s,s,s,s,s,s,s,s,s,s,27721.6289,30704.9664,
247767,s,s,s,s,s,s,s,s,s,s,s,s,27725.0734,30696.6421,
247768,s,338.0,390.0,383.0,626.7,505.0,468.0,s,s,s,s,s,27728.5354,30690.4294,
247785,302.3,341.4,410.7,367.6,513.9,421.0,504.0,482.8,372.9,395.3,550.4,431.5,27729.4085,30590.5601,
259420,668.9,734.2,667.9,756.9,938.3,834.4,"1,034.8","1,048.6",750.9,883.5,963.8,802.8,27730.4198,32391.7695,
259327,-,-,-,-,-,-,-,-,-,s,s,s,27731.8052,33113.0065,
247769,496.3,447.3,435.7,426.7,751.3,589.3,781.3,708.3,490.0,580.0,657.7,550.3,27732.399,30676.8534,
575571,510.3,561.8,493.7,496.7,730.3,645.2,593.0,699.7,604.0,650.1,669.3,638.5,27733.7045,38654.7821,
247770,438.3,448.3,376.7,394.3,460.7,427.7,s,s,s,s,s,s,27734.114,30669.7088,
098182,"1,482.0","1,939.1","1,462.8",580.8,"1,163.3",627.8,764.8,903.0,977.4,"1,019.8",951.0,783.7,27734.87,24744.8914,
579597,s,s,-,-,-,s,s,s,s,s,s,s,27735.8558,37576.7422,
247771,"1,071.0",982.7,696.7,812.7,"1,184.3",998.7,"1,467.3","1,274.3","1,074.7","1,136.3","1,434.7","1,142.7",27737.1679,30663.1559,
575572,499.4,559.3,565.2,549.4,801.0,625.8,630.1,703.4,630.4,647.8,697.7,652.4,27738.4942,38720.3988,
247772,563.3,559.0,559.7,540.7,584.0,562.7,526.7,562.7,703.0,612.3,665.0,567.3,27738.9637,30656.0994,
259426,309.1,442.1,482.6,455.4,652.6,550.6,659.7,584.1,462.9,512.9,460.2,449.1,27739.6189,32464.8833,
579596,s,s,s,s,s,s,s,s,s,s,s,s,27739.8549,37571.5054,
768138,-,-,-,-,-,-,-,s,24.5,71.9,154.1,155.0,27741.4624,46627.4359,
247773,572.3,651.0,737.0,671.0,"1,035.0",853.0,530.3,510.3,853.3,635.7,896.0,681.0,27742.0072,30649.407,
239403,534.9,605.0,510.4,568.5,849.7,648.6,681.4,724.8,573.3,670.2,737.3,687.3,27743.3409,30846.4166,
247774,s,s,s,s,s,s,s,s,s,s,s,s,27743.689,30642.3174,
579595,s,s,s,s,s,s,s,s,s,s,s,s,27743.9546,37566.2178,
768428,345.9,450.4,448.7,529.9,627.7,573.4,565.5,615.4,508.3,560.5,512.5,548.1,27743.9622,46794.7779,
768429,444.4,524.5,553.8,602.7,694.3,612.1,665.2,723.2,525.7,599.9,629.4,676.8,27743.9622,46794.7779,
768430,405.9,460.8,493.0,499.8,621.7,578.2,561.3,631.4,466.1,527.0,545.9,530.0,27743.9622,46794.7779,
768431,323.4,384.9,459.0,454.2,531.5,487.6,513.6,566.3,403.5,473.0,517.6,494.0,27743.9622,46794.7779,
259421,"1,007.3","1,138.7",786.1,928.3,"1,093.6",921.6,"1,120.1","1,225.1",807.0,"1,060.9","1,284.3","1,077.3",27744.7236,32367.0999,
579979,726.3,762.1,745.2,716.6,954.2,791.1,780.0,866.8,761.0,815.7,956.3,851.5,27745.1156,38222.2623,
575577,305.7,388.8,418.9,389.6,595.7,464.1,483.6,526.0,430.0,474.0,505.7,480.2,27745.4184,38499.8737,
259325,-,-,-,-,-,-,-,-,s,s,s,s,27746.0774,33173.0758,
259344,985.8,846.9,940.2,"1,464.0","1,169.3","1,314.7","1,112.8",813.4,924.3,"1,106.8","1,145.3",831.3,27746.2993,33281.2565,
768143,-,-,-,-,-,-,-,s,11.0,44.9,152.0,128.4,27746.7362,46719.4923,
247775,s,s,s,s,s,s,s,s,s,s,s,s,27747.7627,30635.3609,
579594,s,s,s,s,s,s,s,s,s,s,s,s,27748.0871,37560.8952,
229543,"1,817.9","1,723.1","1,708.8","1,781.5","1,762.9","1,725.8","1,929.3","1,993.1","1,445.7","1,884.8","2,241.8","1,944.9",27748.1329,32239.6704,
247776,s,s,s,s,s,s,s,s,s,s,s,s,27749.5695,30628.4954,
259394,s,s,s,s,s,s,s,s,s,s,s,s,27749.6254,32622.8055,
259719,"1,675.6","1,786.7","1,655.8","1,636.9","2,276.5","1,849.5","2,127.0","2,106.7","1,805.7","1,800.8","1,822.0","1,771.8",27749.8685,33373.7071,
769135,309.1,298.2,297.3,315.6,373.2,360.1,420.0,411.1,347.6,340.4,424.0,389.2,27751.0135,43619.954,
259395,s,s,s,s,s,s,s,s,s,s,s,s,27752.2677,32630.7652,
576438,537.1,574.9,444.9,475.7,787.3,606.3,645.6,676.2,588.7,628.2,600.5,581.1,27754.3981,38010.2998,
247777,s,s,s,s,s,s,s,s,s,s,s,s,27754.4849,30600.5939,
259392,s,s,s,s,s,s,s,s,s,s,s,s,27755.0122,32603.8141,
259393,s,s,s,s,s,s,s,s,s,s,s,s,27757.1959,32612.0734,
259797,"2,561.6","2,421.3","2,555.3","3,159.3","2,879.6","3,133.1","2,531.6","2,752.0","2,978.4","3,176.0","3,077.1","2,346.4",27757.1962,32994.9443,
259817,608.9,477.6,595.5,710.9,660.8,658.4,610.3,677.1,638.6,680.8,691.8,569.5,27757.6868,33076.6716,
098183,"1,749.7",s,"1,510.4",s,"1,731.3","1,292.4","1,513.9",896.6,"1,129.7","1,168.9","1,114.4",961.3,27760.8097,24673.7906,
768100,-,-,-,-,-,-,-,-,23.6,40.4,162.0,163.0,27767.0669,46645.8803,
259391,s,s,s,s,s,s,s,s,s,s,s,s,27768.1075,32588.4874,
259396,984.0,"1,212.6",911.1,"1,028.7","1,578.8","1,251.6","1,373.6","1,380.1",969.4,"1,144.5","1,507.2","1,294.6",27769.2665,32663.2002,
768427,419.8,522.4,555.4,572.2,684.9,630.9,619.5,809.9,568.2,650.2,683.3,664.9,27770.9604,46819.2686,
259328,774.2,645.1,699.3,"1,014.4",852.8,"1,042.9",888.9,801.6,927.5,818.8,872.6,835.6,27770.9986,33220.8082,
579981,539.1,547.5,464.6,482.0,664.9,555.0,567.7,616.6,520.6,584.8,585.4,555.1,27776.4675,38380.4322,
259390,s,s,630.0,s,s,s,s,s,s,s,s,s,27776.8283,32585.8821,
576439,490.9,609.0,530.1,533.5,781.1,623.7,730.4,756.4,580.5,667.3,729.1,689.8,27777.8762,38069.4711,
768094,-,-,-,-,-,-,-,-,15.8,47.1,81.1,171.0,27782.5942,46738.7116,
259397,545.8,555.8,502.8,548.5,500.8,446.8,718.5,724.0,576.0,650.3,741.3,631.5,27783.1739,32699.0406,
259398,568.0,536.5,436.3,488.0,526.8,474.8,507.8,542.3,533.3,538.0,597.0,524.6,27783.1739,32699.0406,
575570,556.1,581.6,511.8,536.8,775.6,694.8,620.9,703.9,651.4,676.9,637.9,616.4,27783.2549,38617.6708,
579980,686.6,722.9,665.3,681.4,940.1,753.6,848.0,898.5,747.4,801.4,835.9,748.5,27784.4809,38296.2136,
098221,975.9,"1,053.5",962.2,998.6,"1,337.2",782.7,"1,077.6",994.9,"1,069.8","1,091.6","1,030.9",748.2,27784.604,24730.3451,
259389,s,s,s,s,s,s,s,s,s,s,s,s,27786.5132,32589.0907,
769136,377.7,332.8,302.4,347.0,399.7,399.9,416.7,411.0,343.1,358.2,510.9,457.1,27788.5811,43602.9668,
579593,s,s,s,s,s,s,s,s,s,s,s,s,27788.6949,37543.2356,
259818,580.4,558.8,608.2,790.4,631.0,633.4,579.9,579.4,754.3,621.7,673.2,513.2,27790.8624,33104.8494,
579592,s,s,s,s,s,s,s,s,s,s,s,s,27794.208,37547.4936,
259388,s,s,s,s,s,s,s,s,s,s,s,s,27795.002,32586.592,
768099,-,-,-,-,-,-,-,s,20.3,47.3,93.0,123.1,27795.4638,46655.2948,
239222,"1,150.6","1,170.0","1,117.5","1,106.0","1,394.0","1,235.2","1,359.7","1,305.1","1,085.2","1,141.6","1,577.3","1,283.2",27796.6313,31160.4625,
579591,s,s,s,s,s,s,s,s,s,s,s,s,27799.569,37551.8646,
259399,879.8,865.8,"1,058.0",989.8,"1,176.8",965.3,"1,109.0","1,141.0",966.3,"1,053.8",999.8,945.3,27800.2938,32696.3282,
259400,650.0,633.8,613.3,638.0,826.8,404.3,304.0,436.8,709.3,572.8,508.0,497.5,27800.2938,32696.3282,
579590,s,s,s,s,s,s,s,s,s,s,s,s,27801.8349,37560.3517,
579589,s,s,s,s,s,s,s,s,s,s,s,s,27803.822,37568.7504,
579587,s,s,s,s,s,s,s,s,s,s,s,s,27804.336,37589.9365,
579588,s,s,s,s,s,s,s,s,s,s,s,s,27805.1502,37577.8995,
259798,518.4,410.0,466.7,924.5,973.8,"1,110.2",973.7,"1,249.0","1,350.2","1,455.6","1,603.7","1,291.7",27806.3445,33013.4346,
259819,424.4,351.6,394.0,600.1,527.1,601.1,563.9,537.1,605.4,528.9,567.7,499.0,27807.6068,33145.1496,
768095,-,-,-,-,-,-,-,s,18.9,36.7,70.9,134.3,27807.6485,46755.7111,
229544,"1,452.6","1,766.2","1,535.9","1,708.4","2,201.1","2,073.3","1,924.9","2,052.6","1,329.8","1,800.7","2,362.3","1,994.0",27809.6786,32382.2735,
229571,649.0,761.9,898.8,885.3,"1,077.6",943.2,"1,057.2",975.0,866.6,964.1,728.0,684.1,27811.2012,32125.7378,
259718,"1,082.4","1,225.0","1,380.1","1,209.1","1,652.7","1,371.2","1,506.5","1,470.6","1,147.1","1,212.8","1,510.9","1,364.0",27811.4245,33307.6784,
579586,s,s,s,s,s,s,s,s,s,s,s,s,27812.1985,37645.0286,
579585,s,s,s,s,s,s,s,s,s,s,s,s,27814.3764,37652.0163,
579584,s,s,s,s,s,s,s,s,s,s,s,s,27816.3649,37658.5963,
259401,480.5,376.4,502.0,652.3,753.5,602.2,708.3,849.3,957.5,903.3,682.8,730.0,27816.4627,32678.7838,
259402,538.3,762.8,555.8,543.7,540.5,365.4,"1,100.3","1,055.8",556.8,"1,065.5",s,502.8,27816.4627,32678.7838,
579583,s,s,s,s,s,s,s,s,s,s,s,s,27818.2529,37664.856,
768096,-,-,-,-,-,-,-,-,15.6,58.6,139.6,142.4,27818.5244,46714.7136,
579582,s,s,s,s,s,s,s,s,s,s,s,s,27820.1904,37671.3019,
237973,"1,402.8","1,186.8","1,258.7","1,525.7","1,577.7","1,273.1","1,395.3","1,310.8","1,362.3","1,331.6","1,355.9","1,119.4",27820.7355,31797.1799,
768098,-,-,-,-,-,-,-,-,8.1,49.0,100.7,104.4,27820.9937,46670.6171,
579581,s,s,s,s,s,s,s,s,s,s,s,s,27822.1441,37677.7483,
769137,341.7,328.7,312.3,330.5,356.1,371.2,386.5,390.6,352.5,346.5,428.9,401.7,27823.7885,43607.9112,
579580,s,s,s,s,s,s,s,s,s,s,s,s,27824.2091,37684.2817,
259816,608.4,478.9,584.8,786.4,673.4,791.6,695.6,671.2,745.2,694.5,676.5,562.4,27827.9744,33060.4273,
239223,306.6,348.8,409.6,367.5,516.0,445.8,557.7,498.6,386.5,424.7,436.2,373.0,27828.1405,31236.5914,
259326,689.4,478.9,566.3,669.7,603.7,808.3,691.7,849.2,838.1,742.1,819.3,711.0,27828.908,33246.8504,
259386,"1,186.1","1,789.2","1,360.4","1,526.9","1,672.8","1,554.6","1,662.5","2,142.8",932.8,"1,321.8","1,944.2","1,636.9",27831.234,32492.9873,
259787,s,s,s,s,s,s,s,s,s,s,s,s,27832.0915,32946.3146,
575575,309.1,376.9,409.5,376.5,596.9,457.9,433.8,491.6,490.0,484.3,446.8,451.5,27833.6322,38450.8526,
169638,564.2,654.2,690.5,674.7,913.6,750.8,862.6,851.6,699.2,831.3,885.1,834.2,27835.827,30248.4052,
575569,548.2,585.4,529.9,547.6,812.0,646.3,650.8,680.6,668.0,675.0,677.2,653.5,27841.453,38619.3704,
259403,751.7,988.3,854.3,875.9,"1,217.3",864.0,"1,048.3","1,004.2",791.0,820.8,838.1,761.5,27841.5211,32544.1889,
239227,"1,241.5","1,211.5","1,242.4","1,245.9","1,503.4","1,401.3","1,538.7","1,556.0","1,186.5","1,393.3","1,947.2","1,529.2",27848.6044,31057.8065,
259801,557.5,451.8,504.8,758.1,623.2,719.8,647.2,682.4,698.1,547.7,625.4,492.0,27852.0293,33055.0174,
575568,543.1,594.5,507.2,530.2,762.3,622.4,647.9,705.1,611.7,657.7,599.9,562.9,27853.3125,38668.0467,
257826,s,s,s,s,s,s,s,s,s,s,s,s,27855.7188,32689.9452,
574748,s,-,s,s,s,s,-,s,s,s,s,s,27859.2273,40079.9631,
768097,-,-,-,-,-,-,-,-,5.3,65.8,132.7,134.7,27859.4328,46678.5033,
239220,274.5,290.5,318.6,286.9,346.4,328.0,357.4,372.9,355.2,295.3,394.0,333.0,27860.8276,31269.6762,
